utc_timestamp,load_actual,solar_capacity,solar_generation,wind_capacity,wind_generation,wind_offshore_capacity,wind_offshore_generation,wind_onshore_capacity,wind_onshore_generation,temperature,radiation_direct,radiation_diffuse,hour,is_daylight,month
2019-02-13 06:45:00+00:00,72060.29,48660,302.11,49086,21801.52,5081,3570.52,44005,18231.0,-0.314,0.6228,67.269,6.0,1,2
2019-02-13 07:00:00+00:00,72674.23,48660,887.71,49086,21699.03,5081,3658.72,44005,18040.31,0.791,100.242,597.405,7.0,1,2
2019-02-13 07:15:00+00:00,72878.8,48660,1452.44,49086,21459.21,5081,3785.12,44005,17674.09,0.791,100.242,597.405,7.0,1,2
2019-02-13 07:30:00+00:00,72868.37,48660,2186.87,49086,21380.53,5081,3994.41,44005,17386.12,0.791,100.242,597.405,7.0,1,2
2019-02-13 07:45:00+00:00,72383.97,48660,3129.48,49086,21184.96,5081,4095.98,44005,17088.98,0.791,100.242,597.405,7.0,1,2
2019-02-13 15:00:00+00:00,68998.58,48660,3434.85,49086,16440.15,5081,4620.0,44005,11820.15,4.412,52.564,416.453,15.0,1,2
2019-02-13 15:15:00+00:00,68685.3,48660,2491.67,49086,16098.01,5081,4579.95,44005,11518.06,4.412,52.564,416.453,15.0,1,2
2019-02-13 15:30:00+00:00,68492.62,48660,1704.37,49086,15814.5,5081,4693.74,44005,11120.76,4.412,52.564,416.453,15.0,1,2
2019-02-13 15:45:00+00:00,68297.17,48660,1020.95,49086,15709.21,5081,4687.94,44005,11021.27,4.412,52.564,416.453,15.0,1,2
2019-02-13 16:00:00+00:00,68907.86,48660,540.22,49086,15521.26,5081,4615.91,44005,10905.35,3.235,0.146,18.211,16.0,1,2
2019-02-13 16:15:00+00:00,69618.11,48660,191.45,49086,15528.25,5081,4593.44,44005,10934.81,3.235,0.146,18.211,16.0,1,2
2019-02-13 16:30:00+00:00,70888.01,48660,25.88,49086,15572.09,5081,4558.99,44005,11013.1,3.235,0.146,18.211,16.0,1,2
2019-02-13 16:45:00+00:00,72506.15,48660,0.03,49086,15857.79,5081,4425.48,44005,11432.31,3.235,0.146,18.211,16.0,1,2
2019-02-13 17:00:00+00:00,73273.17,48660,0.0,49086,15857.23,5081,4181.6,44005,11675.63,2.768,0.0,0.0,17.0,1,2
2019-02-13 17:15:00+00:00,73361.53,48660,0.0,49086,15853.36,5081,4110.57,44005,11742.79,2.768,0.0,0.0,17.0,1,2
2019-02-13 17:30:00+00:00,73334.87,48660,0.0,49086,15934.75,5081,4031.68,44005,11903.07,2.768,0.0,0.0,17.0,1,2
2019-02-13 17:45:00+00:00,73343.4,48660,0.0,49086,16260.55,5081,4065.75,44005,12194.8,2.768,0.0,0.0,17.0,1,2
2019-02-13 18:00:00+00:00,73310.98,48660,0.0,49086,16406.93,5081,4133.24,44005,12273.69,2.468,0.0,0.0,18.0,1,2
2019-02-13 18:15:00+00:00,72376.95,48660,0.0,49086,16465.47,5081,4176.78,44005,12288.69,2.468,0.0,0.0,18.0,1,2
2019-02-13 18:30:00+00:00,71604.74,48660,0.0,49086,16572.42,5081,4249.88,44005,12322.54,2.468,0.0,0.0,18.0,1,2
2019-02-13 18:45:00+00:00,71087.03,48660,0.0,49086,16612.12,5081,4363.36,44005,12248.76,2.468,0.0,0.0,18.0,1,2
2019-02-13 19:00:00+00:00,69835.84,48660,0.0,49086,16623.22,5081,4466.66,44005,12156.56,2.232,0.0,0.0,19.0,1,2
2019-02-13 19:15:00+00:00,68705.54,48660,0.0,49086,16791.11,5081,4518.28,44005,12272.83,2.232,0.0,0.0,19.0,1,2
2019-02-13 19:30:00+00:00,67586.89,48660,0.0,49086,16577.98,5081,4512.58,44005,12065.4,2.232,0.0,0.0,19.0,1,2
2019-02-13 19:45:00+00:00,66749.81,48660,0.0,49086,16433.35,5081,4648.61,44005,11784.74,2.232,0.0,0.0,19.0,1,2
2019-02-13 20:00:00+00:00,66207.34,48660,0.0,49086,16138.5,5081,4705.18,44005,11433.32,2.03,0.0,0.0,20.0,1,2
2019-02-13 20:15:00+00:00,65563.48,48660,0.0,49086,15772.66,5081,4664.85,44005,11107.81,2.03,0.0,0.0,20.0,1,2
2019-02-13 20:30:00+00:00,64682.14,48660,0.0,49086,15966.53,5081,4729.33,44005,11237.2,2.03,0.0,0.0,20.0,1,2
2019-02-13 20:45:00+00:00,63657.34,48660,0.0,49086,16183.5,5081,4852.05,44005,11331.45,2.03,0.0,0.0,20.0,1,2
2019-02-13 21:00:00+00:00,63567.99,48660,0.0,49086,16049.82,5081,4973.15,44005,11076.67,1.744,0.0,0.0,21.0,0,2
2019-02-13 21:15:00+00:00,62792.45,48660,0.0,49086,15920.38,5081,4951.78,44005,10968.6,1.744,0.0,0.0,21.0,0,2
2019-02-13 21:30:00+00:00,61649.75,48660,0.0,49086,15704.86,5081,4776.52,44005,10928.34,1.744,0.0,0.0,21.0,0,2
2019-02-13 21:45:00+00:00,60374.48,48660,0.0,49086,15435.53,5081,4628.49,44005,10807.04,1.744,0.0,0.0,21.0,0,2
2019-02-13 22:00:00+00:00,59136.75,48660,0.0,49086,15154.61,5081,4603.35,44005,10551.26,1.412,0.0,0.0,22.0,0,2
2019-02-13 22:15:00+00:00,58192.42,48660,0.0,49086,14803.52,5081,4582.83,44005,10220.69,1.412,0.0,0.0,22.0,0,2
2019-02-13 22:30:00+00:00,57096.28,48660,0.0,49086,14426.42,5081,4502.77,44005,9923.65,1.412,0.0,0.0,22.0,0,2
2019-02-13 22:45:00+00:00,56175.33,48660,0.0,49086,14173.77,5081,4356.85,44005,9816.92,1.412,0.0,0.0,22.0,0,2
2019-02-13 23:00:00+00:00,54981.92,48665,0.0,49089,13776.57,5081,4153.23,44008,9623.34,1.1,0.0,0.0,23.0,0,2
2019-02-13 23:15:00+00:00,54194.33,48665,0.0,49089,13515.93,5081,4140.05,44008,9375.88,1.1,0.0,0.0,23.0,0,2
2019-02-13 23:30:00+00:00,53964.58,48665,0.0,49089,13399.1,5081,4104.8,44008,9294.3,1.1,0.0,0.0,23.0,0,2
2019-02-13 23:45:00+00:00,53342.14,48665,0.0,49089,13174.86,5081,4060.34,44008,9114.52,1.1,0.0,0.0,23.0,0,2
2019-02-14 00:00:00+00:00,52496.32,48665,0.0,49089,12886.86,5081,3976.22,44008,8910.64,0.805,0.0,0.0,0.0,0,2
2019-02-14 00:15:00+00:00,51975.73,48665,0.0,49089,12659.84,5081,3764.76,44008,8895.08,0.805,0.0,0.0,0.0,0,2
2019-02-14 00:30:00+00:00,51799.11,48665,0.0,49089,12294.28,5081,3639.12,44008,8655.16,0.805,0.0,0.0,0.0,0,2
2019-02-14 00:45:00+00:00,51797.4,48665,0.0,49089,12087.32,5081,3682.25,44008,8405.07,0.805,0.0,0.0,0.0,0,2
2019-02-14 01:00:00+00:00,51412.82,48665,0.0,49089,11786.92,5081,3709.7,44008,8077.22,0.577,0.0,0.0,1.0,0,2
2019-02-14 01:15:00+00:00,51106.36,48665,0.0,49089,11255.27,5081,3699.37,44008,7555.9,0.577,0.0,0.0,1.0,0,2
2019-02-14 01:30:00+00:00,51227.95,48665,0.0,49089,10967.32,5081,3715.15,44008,7252.17,0.577,0.0,0.0,1.0,0,2
2019-02-14 01:45:00+00:00,51392.2,48665,0.0,49089,10515.81,5081,3597.64,44008,6918.17,0.577,0.0,0.0,1.0,0,2
2019-02-14 02:00:00+00:00,51163.9,48665,0.0,49089,10223.12,5081,3501.74,44008,6721.38,0.446,0.0,0.0,2.0,0,2
2019-02-14 02:15:00+00:00,51242.58,48665,0.0,49089,9878.49,5081,3347.83,44008,6530.66,0.446,0.0,0.0,2.0,0,2
2019-02-14 02:30:00+00:00,51426.56,48665,0.0,49089,9853.94,5081,3427.25,44008,6426.69,0.446,0.0,0.0,2.0,0,2
2019-02-14 02:45:00+00:00,51623.61,48665,0.0,49089,9754.98,5081,3456.49,44008,6298.49,0.446,0.0,0.0,2.0,0,2
2019-02-14 03:00:00+00:00,51971.43,48665,0.0,49089,9506.18,5081,3384.96,44008,6121.22,0.357,0.0,0.0,3.0,0,2
2019-02-14 03:15:00+00:00,52321.44,48665,0.0,49089,9246.14,5081,3238.47,44008,6007.67,0.357,0.0,0.0,3.0,0,2
2019-02-14 03:30:00+00:00,52942.93,48665,0.0,49089,9091.13,5081,3189.38,44008,5901.75,0.357,0.0,0.0,3.0,0,2
2019-02-14 03:45:00+00:00,53622.8,48665,0.0,49089,8963.19,5081,3147.83,44008,5815.36,0.357,0.0,0.0,3.0,0,2
2019-02-14 04:00:00+00:00,55359.81,48665,0.0,49089,8949.18,5081,3213.61,44008,5735.57,0.252,0.0,0.0,4.0,0,2
2019-02-14 04:15:00+00:00,56115.89,48665,0.0,49089,8991.09,5081,3276.83,44008,5714.26,0.252,0.0,0.0,4.0,0,2
2019-02-14 04:30:00+00:00,56940.53,48665,0.0,49089,9009.18,5081,3120.36,44008,5888.82,0.252,0.0,0.0,4.0,0,2
2019-02-14 04:45:00+00:00,58736.61,48665,0.0,49089,8936.09,5081,2938.66,44008,5997.43,0.252,0.0,0.0,4.0,0,2
2019-02-14 05:00:00+00:00,61406.29,48665,0.0,49089,8822.12,5081,2737.85,44008,6084.27,0.145,0.0,0.0,5.0,0,2
2019-02-14 05:15:00+00:00,63879.94,48665,0.0,49089,8491.3,5081,2555.4,44008,5935.9,0.145,0.0,0.0,5.0,0,2
2019-02-14 05:30:00+00:00,65745.86,48665,0.0,49089,8117.31,5081,2360.08,44008,5757.23,0.145,0.0,0.0,5.0,0,2
2019-02-14 05:45:00+00:00,67623.41,48665,0.0,49089,8021.63,5081,2286.19,44008,5735.44,0.145,0.0,0.0,5.0,0,2
2019-02-14 06:00:00+00:00,69312.58,48665,1.0,49089,7799.61,5081,2236.03,44008,5563.58,0.103,0.685,7.039,6.0,1,2
2019-02-14 06:15:00+00:00,69896.81,48665,6.04,49089,7559.72,5081,2329.93,44008,5229.79,0.103,0.685,7.039,6.0,1,2
2019-02-14 06:30:00+00:00,70441.9,48665,89.1,49089,7432.54,5081,2347.46,44008,5085.08,0.103,0.685,7.039,6.0,1,2
2019-02-14 06:45:00+00:00,71002.38,48665,383.54,49089,7358.96,5081,2447.25,44008,4911.71,0.103,0.685,7.039,6.0,1,2
2019-02-14 07:00:00+00:00,71294.74,48665,960.08,49089,7334.45,5081,2537.99,44008,4796.46,1.251,126.536,608.249,7.0,1,2
2019-02-14 07:15:00+00:00,71659.88,48665,1787.24,49089,7541.05,5081,2746.71,44008,4794.34,1.251,126.536,608.249,7.0,1,2
2019-02-14 07:30:00+00:00,71625.8,48665,2802.5,49089,7460.32,5081,2733.06,44008,4727.26,1.251,126.536,608.249,7.0,1,2
2019-02-14 07:45:00+00:00,71382.73,48665,3995.91,49089,7567.69,5081,2690.45,44008,4877.24,1.251,126.536,608.249,7.0,1,2
2019-02-14 14:00:00+00:00,67348.34,48665,12156.44,49089,5307.61,5081,2749.49,44008,2558.12,8.015,926.125,921.405,14.0,1,2
2019-02-14 14:15:00+00:00,67216.7,48665,10674.22,49089,5147.51,5081,2644.42,44008,2503.09,8.015,926.125,921.405,14.0,1,2
2019-02-14 14:30:00+00:00,67077.22,48665,9211.58,49089,4992.92,5081,2592.23,44008,2400.69,8.015,926.125,921.405,14.0,1,2
2019-02-14 14:45:00+00:00,66664.51,48665,7628.39,49089,4816.08,5081,2521.43,44008,2294.65,8.015,926.125,921.405,14.0,1,2
2019-02-14 15:00:00+00:00,66431.33,48665,5998.59,49089,4585.37,5081,2421.13,44008,2164.24,5.779,225.828,480.389,15.0,1,2
2019-02-14 15:15:00+00:00,66486.73,48665,4452.87,49089,4482.14,5081,2343.69,44008,2138.45,5.779,225.828,480.389,15.0,1,2
2019-02-14 15:30:00+00:00,66169.55,48665,3049.58,49089,4366.56,5081,2314.21,44008,2052.35,5.779,225.828,480.389,15.0,1,2
2019-02-14 15:45:00+00:00,66233.92,48665,1776.69,49089,4311.73,5081,2214.4,44008,2097.33,5.779,225.828,480.389,15.0,1,2
2019-02-14 16:00:00+00:00,66660.89,48665,836.25,49089,4459.35,5081,2160.39,44008,2298.96,3.707,0.4184,24.808,16.0,1,2
2019-02-14 16:15:00+00:00,67359.59,48665,294.59,49089,4757.17,5081,2051.13,44008,2706.04,3.707,0.4184,24.808,16.0,1,2
2019-02-14 16:30:00+00:00,68571.35,48665,45.93,49089,4854.04,5081,1934.78,44008,2919.26,3.707,0.4184,24.808,16.0,1,2
2019-02-14 16:45:00+00:00,70002.85,48665,0.18,49089,4987.71,5081,1864.94,44008,3122.77,3.707,0.4184,24.808,16.0,1,2
2019-02-14 17:00:00+00:00,71263.25,48665,0.0,49089,5215.3,5081,1822.84,44008,3392.46,2.666,0.0,0.0,17.0,1,2
2019-02-14 17:15:00+00:00,71791.3,48665,0.0,49089,5556.48,5081,1782.15,44008,3774.33,2.666,0.0,0.0,17.0,1,2
2019-02-14 17:30:00+00:00,71707.03,48665,0.0,49089,5918.33,5081,1740.82,44008,4177.51,2.666,0.0,0.0,17.0,1,2
2019-02-14 17:45:00+00:00,71736.39,48665,0.0,49089,6318.54,5081,1638.56,44008,4679.98,2.666,0.0,0.0,17.0,1,2
2019-02-14 18:00:00+00:00,71416.74,48665,0.0,49089,6656.63,5081,1514.6,44008,5142.03,1.929,0.0,0.0,18.0,1,2
2019-02-14 18:15:00+00:00,70529.92,48665,0.0,49089,7002.55,5081,1470.9,44008,5531.65,1.929,0.0,0.0,18.0,1,2
2019-02-14 18:30:00+00:00,69988.98,48665,0.0,49089,7322.05,5081,1440.55,44008,5881.5,1.929,0.0,0.0,18.0,1,2
2019-02-14 18:45:00+00:00,69271.63,48665,0.0,49089,7578.43,5081,1440.42,44008,6138.01,1.929,0.0,0.0,18.0,1,2
2019-02-14 19:00:00+00:00,68117.56,48665,0.0,49089,7830.67,5081,1401.55,44008,6429.12,1.414,0.0,0.0,19.0,1,2
2019-02-14 19:15:00+00:00,66995.31,48665,0.0,49089,8140.37,5081,1387.57,44008,6752.8,1.414,0.0,0.0,19.0,1,2
2019-02-14 19:30:00+00:00,66012.77,48665,0.0,49089,8369.6,5081,1362.0,44008,7007.6,1.414,0.0,0.0,19.0,1,2
2019-02-14 19:45:00+00:00,65124.94,48665,0.0,49089,8610.7,5081,1348.33,44008,7262.37,1.414,0.0,0.0,19.0,1,2
2019-02-14 20:00:00+00:00,64553.84,48665,0.0,49089,8996.83,5081,1331.56,44008,7665.27,1.004,0.0,0.0,20.0,1,2
2019-02-14 20:15:00+00:00,64010.88,48665,0.0,49089,9276.76,5081,1310.6,44008,7966.16,1.004,0.0,0.0,20.0,1,2
2019-02-14 20:30:00+00:00,63309.38,48665,0.0,49089,9382.9,5081,1337.52,44008,8045.38,1.004,0.0,0.0,20.0,1,2
2019-02-14 20:45:00+00:00,62623.51,48665,0.0,49089,9439.22,5081,1390.14,44008,8049.08,1.004,0.0,0.0,20.0,1,2
2019-02-14 21:00:00+00:00,62285.64,48665,0.0,49089,9470.14,5081,1501.82,44008,7968.32,0.617,0.0,0.0,21.0,0,2
2019-02-14 21:15:00+00:00,61639.25,48665,0.0,49089,9482.33,5081,1650.73,44008,7831.6,0.617,0.0,0.0,21.0,0,2
2019-02-14 21:30:00+00:00,60749.51,48665,0.0,49089,9333.82,5081,1678.62,44008,7655.2,0.617,0.0,0.0,21.0,0,2
2019-02-14 21:45:00+00:00,59895.55,48665,0.0,49089,9152.36,5081,1679.54,44008,7472.82,0.617,0.0,0.0,21.0,0,2
2019-02-14 22:00:00+00:00,58935.25,48665,0.0,49089,9079.11,5081,1694.88,44008,7384.23,0.265,0.0,0.0,22.0,0,2
2019-02-14 22:15:00+00:00,57919.01,48665,0.0,49089,8941.15,5081,1715.42,44008,7225.73,0.265,0.0,0.0,22.0,0,2
2019-02-14 22:30:00+00:00,56929.31,48665,0.0,49089,8892.82,5081,1777.8,44008,7115.02,0.265,0.0,0.0,22.0,0,2
2019-02-14 22:45:00+00:00,55981.18,48665,0.0,49089,8775.68,5081,1826.39,44008,6949.29,0.265,0.0,0.0,22.0,0,2
2019-02-14 23:00:00+00:00,54931.78,48674,0.0,49089,8633.48,5081,1819.22,44008,6814.26,-0.018,0.0,0.0,23.0,0,2
2019-02-14 23:15:00+00:00,54543.0,48674,0.0,49089,8526.64,5081,1830.51,44008,6696.13,-0.018,0.0,0.0,23.0,0,2
2019-02-14 23:30:00+00:00,54087.36,48674,0.0,49089,8472.82,5081,1850.73,44008,6622.09,-0.018,0.0,0.0,23.0,0,2
2019-02-14 23:45:00+00:00,53601.8,48674,0.0,49089,8360.16,5081,1854.11,44008,6506.05,-0.018,0.0,0.0,23.0,0,2
2019-02-15 00:00:00+00:00,52997.96,48674,0.0,49089,8248.41,5081,1857.48,44008,6390.93,-0.267,0.0,0.0,0.0,0,2
2019-02-15 00:15:00+00:00,52644.28,48674,0.0,49089,8130.5,5081,1804.49,44008,6326.01,-0.267,0.0,0.0,0.0,0,2
2019-02-15 00:30:00+00:00,52378.21,48674,0.0,49089,8046.25,5081,1792.31,44008,6253.94,-0.267,0.0,0.0,0.0,0,2
2019-02-15 00:45:00+00:00,52197.64,48674,0.0,49089,7939.66,5081,1809.34,44008,6130.32,-0.267,0.0,0.0,0.0,0,2
2019-02-15 01:00:00+00:00,51571.34,48674,0.0,49089,7795.65,5081,1833.52,44008,5962.13,-0.466,0.0,0.0,1.0,0,2
2019-02-15 01:15:00+00:00,51520.46,48674,0.0,49089,7558.77,5081,1777.32,44008,5781.45,-0.466,0.0,0.0,1.0,0,2
2019-02-15 01:30:00+00:00,51657.12,48674,0.0,49089,7401.94,5081,1755.45,44008,5646.49,-0.466,0.0,0.0,1.0,0,2
2019-02-15 01:45:00+00:00,51772.79,48674,0.0,49089,7204.09,5081,1646.7,44008,5557.39,-0.466,0.0,0.0,1.0,0,2
2019-02-15 02:00:00+00:00,51902.86,48674,0.0,49089,7070.96,5081,1591.56,44008,5479.4,-0.634,0.0,0.0,2.0,0,2
2019-02-15 02:15:00+00:00,51981.18,48674,0.0,49089,6928.73,5081,1531.67,44008,5397.06,-0.634,0.0,0.0,2.0,0,2
2019-02-15 02:30:00+00:00,52118.79,48674,0.0,49089,6789.54,5081,1480.09,44008,5309.45,-0.634,0.0,0.0,2.0,0,2
2019-02-15 02:45:00+00:00,52254.72,48674,0.0,49089,6646.08,5081,1440.79,44008,5205.29,-0.634,0.0,0.0,2.0,0,2
2019-02-15 03:00:00+00:00,52468.08,48674,0.0,49089,6531.96,5081,1446.66,44008,5085.3,-0.804,0.0,0.0,3.0,0,2
2019-02-15 03:15:00+00:00,52990.34,48674,0.0,49089,6476.41,5081,1473.94,44008,5002.47,-0.804,0.0,0.0,3.0,0,2
2019-02-15 03:30:00+00:00,53381.85,48674,0.0,49089,6413.59,5081,1429.25,44008,4984.34,-0.804,0.0,0.0,3.0,0,2
2019-02-15 03:45:00+00:00,53865.55,48674,0.0,49089,6307.6,5081,1373.26,44008,4934.34,-0.804,0.0,0.0,3.0,0,2
2019-02-15 04:00:00+00:00,55433.9,48674,0.0,49089,6272.47,5081,1338.14,44008,4934.33,-0.974,0.0,0.0,4.0,0,2
2019-02-15 04:15:00+00:00,56382.28,48674,0.0,49089,6223.78,5081,1310.75,44008,4913.03,-0.974,0.0,0.0,4.0,0,2
2019-02-15 04:30:00+00:00,56981.31,48674,0.0,49089,6223.07,5081,1317.2,44008,4905.87,-0.974,0.0,0.0,4.0,0,2
2019-02-15 04:45:00+00:00,58465.0,48674,0.0,49089,6306.15,5081,1311.42,44008,4994.73,-0.974,0.0,0.0,4.0,0,2
2019-02-15 05:00:00+00:00,61063.0,48674,0.0,49089,6385.88,5081,1286.77,44008,5099.11,-1.104,0.0,0.0,5.0,0,2
2019-02-15 05:15:00+00:00,63230.94,48674,0.0,49089,6391.87,5081,1204.84,44008,5187.03,-1.104,0.0,0.0,5.0,0,2
2019-02-15 05:30:00+00:00,65202.72,48674,0.0,49089,6432.25,5081,1187.18,44008,5245.07,-1.104,0.0,0.0,5.0,0,2
2019-02-15 05:45:00+00:00,66934.48,48674,0.0,49089,6408.36,5081,1139.48,44008,5268.88,-1.104,0.0,0.0,5.0,0,2
2019-02-15 06:00:00+00:00,68644.35,48674,1.0,49089,6434.46,5081,1110.29,44008,5324.17,-0.985,48.751,93.405,6.0,1,2
2019-02-15 06:15:00+00:00,69527.59,48674,13.66,49089,6458.81,5081,1060.98,44008,5397.83,-0.985,48.751,93.405,6.0,1,2
2019-02-15 06:30:00+00:00,69934.24,48674,200.99,49089,6494.16,5081,1076.45,44008,5417.71,-0.985,48.751,93.405,6.0,1,2
2019-02-15 06:45:00+00:00,70283.65,48674,775.67,49089,6495.36,5081,1029.84,44008,5465.52,-0.985,48.751,93.405,6.0,1,2
2019-02-15 07:00:00+00:00,70660.2,48674,1825.13,49089,6483.33,5081,976.68,44008,5506.65,1.307,755.229,466.055,7.0,1,2
2019-02-15 07:15:00+00:00,70529.73,48674,3236.89,49089,6400.42,5081,1001.41,44008,5399.01,1.307,755.229,466.055,7.0,1,2
2019-02-15 07:30:00+00:00,70479.26,48674,4843.63,49089,6369.7,5081,987.83,44008,5381.87,1.307,755.229,466.055,7.0,1,2
2019-02-15 07:45:00+00:00,70691.61,48674,6708.33,49089,6294.17,5081,1007.27,44008,5286.9,1.307,755.229,466.055,7.0,1,2
2019-02-15 15:00:00+00:00,63517.57,48674,6762.72,49089,4236.16,5081,2345.6,44008,1890.56,7.275,503.268,383.455,15.0,1,2
2019-02-15 15:15:00+00:00,63810.71,48674,4993.95,49089,4597.35,5081,2392.41,44008,2204.94,7.275,503.268,383.455,15.0,1,2
2019-02-15 15:30:00+00:00,64167.79,48674,3448.93,49089,4958.32,5081,2417.44,44008,2540.88,7.275,503.268,383.455,15.0,1,2
2019-02-15 15:45:00+00:00,64434.37,48674,2114.07,49089,5357.27,5081,2402.19,44008,2955.08,7.275,503.268,383.455,15.0,1,2
2019-02-15 16:00:00+00:00,65087.47,48674,1015.25,49089,5982.63,5081,2424.49,44008,3558.14,4.54,10.383,29.642,16.0,1,2
2019-02-15 16:15:00+00:00,65600.8,48674,360.82,49089,6903.9,5081,2502.81,44008,4401.09,4.54,10.383,29.642,16.0,1,2
2019-02-15 16:30:00+00:00,66596.45,48674,55.34,49089,7719.68,5081,2488.59,44008,5231.09,4.54,10.383,29.642,16.0,1,2
2019-02-15 16:45:00+00:00,68115.63,48674,0.49,49089,8576.98,5081,2461.21,44008,6115.77,4.54,10.383,29.642,16.0,1,2
2019-02-15 17:00:00+00:00,69642.89,48674,0.01,49089,9456.41,5081,2438.09,44008,7018.32,3.667,0.0,0.0,17.0,1,2
2019-02-15 17:15:00+00:00,70305.57,48674,0.0,49089,10395.37,5081,2488.13,44008,7907.24,3.667,0.0,0.0,17.0,1,2
2019-02-15 17:30:00+00:00,70305.38,48674,0.0,49089,11329.8,5081,2571.68,44008,8758.12,3.667,0.0,0.0,17.0,1,2
2019-02-15 17:45:00+00:00,70186.52,48674,0.0,49089,12227.14,5081,2683.48,44008,9543.66,3.667,0.0,0.0,17.0,1,2
2019-02-15 18:00:00+00:00,69973.78,48674,0.0,49089,12984.64,5081,2774.04,44008,10210.6,3.122,0.0,0.0,18.0,1,2
2019-02-15 18:15:00+00:00,69508.76,48674,0.0,49089,13758.2,5081,2778.95,44008,10979.25,3.122,0.0,0.0,18.0,1,2
2019-02-15 18:30:00+00:00,68853.65,48674,0.0,49089,14549.79,5081,2891.87,44008,11657.92,3.122,0.0,0.0,18.0,1,2
2019-02-15 18:45:00+00:00,67950.14,48674,0.0,49089,15275.41,5081,3087.89,44008,12187.52,3.122,0.0,0.0,18.0,1,2
2019-02-15 19:00:00+00:00,66737.07,48674,0.0,49089,15868.2,5081,3174.48,44008,12693.72,2.64,0.0,0.0,19.0,1,2
2019-02-15 19:15:00+00:00,65607.94,48674,0.0,49089,16510.1,5081,3315.29,44008,13194.81,2.64,0.0,0.0,19.0,1,2
2019-02-15 19:30:00+00:00,64754.65,48674,0.0,49089,17089.65,5081,3563.11,44008,13526.54,2.64,0.0,0.0,19.0,1,2
2019-02-15 19:45:00+00:00,63818.96,48674,0.0,49089,17732.8,5081,3819.33,44008,13913.47,2.64,0.0,0.0,19.0,1,2
2019-02-15 20:00:00+00:00,62576.58,48674,0.0,49089,18241.67,5081,4056.89,44008,14184.78,2.225,0.0,0.0,20.0,1,2
2019-02-15 20:15:00+00:00,62039.45,48674,0.0,49089,18648.25,5081,4223.38,44008,14424.87,2.225,0.0,0.0,20.0,1,2
2019-02-15 20:30:00+00:00,61274.98,48674,0.0,49089,18996.25,5081,4340.6,44008,14655.65,2.225,0.0,0.0,20.0,1,2
2019-02-15 20:45:00+00:00,60374.38,48674,0.0,49089,19148.38,5081,4437.1,44008,14711.28,2.225,0.0,0.0,20.0,1,2
2019-02-15 21:00:00+00:00,60681.1,48674,0.0,49089,19052.85,5081,4519.22,44008,14533.63,1.833,0.0,0.0,21.0,0,2
2019-02-15 21:15:00+00:00,59628.23,48674,0.0,49089,19134.32,5081,4559.66,44008,14574.66,1.833,0.0,0.0,21.0,0,2
2019-02-15 21:30:00+00:00,58638.64,48674,0.0,49089,19375.83,5081,4568.91,44008,14806.92,1.833,0.0,0.0,21.0,0,2
2019-02-15 21:45:00+00:00,57795.98,48674,0.0,49089,19725.25,5081,4599.65,44008,15125.6,1.833,0.0,0.0,21.0,0,2
2019-02-15 22:00:00+00:00,56511.35,48674,0.0,49089,19766.54,5081,4628.01,44008,15138.53,1.414,0.0,0.0,22.0,0,2
2019-02-15 22:15:00+00:00,55306.04,48674,0.0,49089,19744.19,5081,4715.17,44008,15029.02,1.414,0.0,0.0,22.0,0,2
2019-02-15 22:30:00+00:00,54323.53,48674,0.0,49089,19844.42,5081,4762.54,44008,15081.88,1.414,0.0,0.0,22.0,0,2
2019-02-15 22:45:00+00:00,53727.82,48674,0.0,49089,19923.67,5081,4790.42,44008,15133.25,1.414,0.0,0.0,22.0,0,2
2019-02-15 23:00:00+00:00,51973.75,48675,0.0,49089,19969.07,5081,4798.37,44008,15170.7,0.977,0.0,0.0,23.0,0,2
2019-02-15 23:15:00+00:00,51125.16,48675,0.0,49089,19960.49,5081,4790.83,44008,15169.66,0.977,0.0,0.0,23.0,0,2
2019-02-15 23:30:00+00:00,50937.87,48675,0.0,49089,19970.36,5081,4804.22,44008,15166.14,0.977,0.0,0.0,23.0,0,2
2019-02-15 23:45:00+00:00,50474.55,48675,0.0,49089,19840.55,5081,4754.53,44008,15086.02,0.977,0.0,0.0,23.0,0,2
2019-02-16 00:00:00+00:00,49695.45,48675,0.0,49089,19829.95,5081,4748.3,44008,15081.65,0.605,0.0,0.0,0.0,0,2
2019-02-16 00:15:00+00:00,48873.39,48675,0.0,49089,19685.24,5081,4716.7,44008,14968.54,0.605,0.0,0.0,0.0,0,2
2019-02-16 00:30:00+00:00,48671.8,48675,0.0,49089,19628.05,5081,4737.29,44008,14890.76,0.605,0.0,0.0,0.0,0,2
2019-02-16 00:45:00+00:00,48705.98,48675,0.0,49089,19795.12,5081,4793.3,44008,15001.82,0.605,0.0,0.0,0.0,0,2
2019-02-16 01:00:00+00:00,48297.54,48675,0.0,49089,19794.51,5081,4802.69,44008,14991.82,0.356,0.0,0.0,1.0,0,2
2019-02-16 01:15:00+00:00,47907.27,48675,0.0,49089,19874.78,5081,4793.9,44008,15080.88,0.356,0.0,0.0,1.0,0,2
2019-02-16 01:30:00+00:00,47790.7,48675,0.0,49089,19732.55,5081,4474.88,44008,15257.67,0.356,0.0,0.0,1.0,0,2
2019-02-16 01:45:00+00:00,47913.54,48675,0.0,49089,19910.99,5081,4428.45,44008,15482.54,0.356,0.0,0.0,1.0,0,2
